Weight	Self Weight	Symbol Names
5.00 ms   0.0%	0 s	                       _os_log_impl_flatten_and_send
5.00 ms   0.0%	0 s	                        os_log_backtrace_create_from_return_address
5.00 ms   0.0%	0 s	                         os_log_backtrace_create_from_pcs
5.00 ms   0.0%	0 s	                          backtrace_image_offsets
5.00 ms   0.0%	0 s	                           dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
5.00 ms   0.0%	0 s	                            dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
5.00 ms   0.0%	0 s	                             invocation function for block in dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
5.00 ms   0.0%	0 s	                              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                               invocation function for block in dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
321.75 µs   0.0%	0 s	                DependencyValues.merging(_:)
321.75 µs   0.0%	0 s	                 Dictionary.merge(_:uniquingKeysWith:)
321.75 µs   0.0%	0 s	                  swift_getTupleTypeMetadata
321.75 µs   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
321.75 µs   0.0%	321.75 µs	                    swift_getTupleTypeMetadata
219.21 µs   0.0%	0 s	              swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
219.21 µs   0.0%	0 s	               swift_task_hasTaskGroupStatusRecord
219.21 µs   0.0%	0 s	                withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
219.21 µs   0.0%	0 s	                 swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
219.21 µs   0.0%	0 s	                  _os_signpost_emit_with_name_impl
219.21 µs   0.0%	0 s	                   __os_signpost_emit_impl
219.21 µs   0.0%	0 s	                    _os_log_impl_flatten_and_send
219.21 µs   0.0%	0 s	                     voucher_activity_trace_v_2
219.21 µs   0.0%	0 s	                      __ulock_wait
219.21 µs   0.0%	0 s	                       completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
219.21 µs   0.0%	0 s	                        __ulock_wait
219.21 µs   0.0%	0 s	                         0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	0 s	                          0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	0 s	                           0xfffffe0008fb274c (kernel.release.t6031 +0x1fa6a4f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	0 s	                            0xfffffe0008e883d0 (kernel.release.t6031 +0x1e7c40b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	0 s	                             0xfffffe0008e88ba8 (kernel.release.t6031 +0x1e7cba8) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	0 s	                              0xfffffe00088f765c (kernel.release.t6031 +0x18eb670) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	0 s	                               0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
219.21 µs   0.0%	219.21 µs	                                0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.55 ms   0.0%	0 s	          CorpusEntry.init(input:signature:discoveredAt:entryType:failure:)
5.55 ms   0.0%	0 s	           specialized getter of dateClient #1 in CorpusEntry.init(input:signature:discoveredAt:entryType:failure:)
5.55 ms   0.0%	0 s	            Dependency.wrappedValue.getter
5.55 ms   0.0%	0 s	             Dependency._wrappedValue.getter
5.55 ms   0.0%	0 s	              TaskLocal.withValue<A>(_:operation:file:line:)
5.55 ms   0.0%	0 s	               partial apply for closure #1 in Dependency._wrappedValue.getter
5.55 ms   0.0%	0 s	                closure #1 in Dependency._wrappedValue.getter
5.55 ms   0.0%	0 s	                 TaskLocal.withValue<A>(_:operation:file:line:)
5.00 ms   0.0%	0 s	                  swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	0 s	                   swift_task_hasTaskGroupStatusRecord
5.00 ms   0.0%	0 s	                    withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
5.00 ms   0.0%	0 s	                     swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
5.00 ms   0.0%	0 s	                      _os_signpost_emit_with_name_impl
5.00 ms   0.0%	0 s	                       __os_signpost_emit_impl
5.00 ms   0.0%	0 s	                        _os_log_impl_flatten_and_send
5.00 ms   0.0%	0 s	                         os_log_backtrace_create_from_return_address
5.00 ms   0.0%	0 s	                          os_log_backtrace_create_from_pcs
5.00 ms   0.0%	0 s	                           backtrace_image_offsets
5.00 ms   0.0%	0 s	                            dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
5.00 ms   0.0%	0 s	                             dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
5.00 ms   0.0%	0 s	                              DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
5.00 ms   0.0%	0 s	                               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                                DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
553.12 µs   0.0%	0 s	                  partial apply for closure #1 in closure #1 in Dependency._wrappedValue.getter
553.12 µs   0.0%	0 s	                   closure #1 in closure #1 in Dependency._wrappedValue.getter
553.12 µs   0.0%	0 s	                    swift_getAtKeyPath
553.12 µs   0.0%	0 s	                     KeyPath._projectReadOnly(from:)
553.12 µs   0.0%	0 s	                      key path getter for DependencyValues.dateClient : DependencyValues
553.12 µs   0.0%	0 s	                       DependencyValues.dateClient.getter
553.12 µs   0.0%	0 s	                        DependencyValues.subscript.getter
553.12 µs   0.0%	0 s	                         CachedValues.value<A>(for:context:fileID:filePath:function:line:column:)
553.12 µs   0.0%	0 s	                          withIssueContext<A>(fileID:filePath:line:column:operation:)
553.12 µs   0.0%	0 s	                           TaskLocal.withValue<A>(_:operation:file:line:)
553.12 µs   0.0%	0 s	                            swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
553.12 µs   0.0%	0 s	                             swift_task_hasTaskGroupStatusRecord
553.12 µs   0.0%	0 s	                              withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
553.12 µs   0.0%	0 s	                               swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
553.12 µs   0.0%	0 s	                                _os_signpost_emit_with_name_impl
553.12 µs   0.0%	0 s	                                 __os_signpost_emit_impl
553.12 µs   0.0%	0 s	                                  _os_log_impl_flatten_and_send
319.25 µs   0.0%	0 s	                                   os_log_backtrace_create_from_return_address
319.25 µs   0.0%	0 s	                                    os_log_backtrace_create_from_pcs
319.25 µs   0.0%	0 s	                                     backtrace_image_offsets
319.25 µs   0.0%	0 s	                                      dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
319.25 µs   0.0%	0 s	                                       dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
319.25 µs   0.0%	0 s	                                        DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
319.25 µs   0.0%	0 s	                                         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
319.25 µs   0.0%	218.79 µs	                                          DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
100.46 µs   0.0%	0 s	                                           0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
100.46 µs   0.0%	0 s	                                            0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
100.46 µs   0.0%	0 s	                                             0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
100.46 µs   0.0%	100.46 µs	                                              0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
233.88 µs   0.0%	0 s	                                   _platform_memmove
233.88 µs   0.0%	0 s	                                    completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
233.88 µs   0.0%	233.88 µs	                                     _platform_memmove
5.00 ms   0.0%	0 s	          _swift_getGenericMetadata(swift::MetadataRequest, void const* const*, swift::TargetTypeContextDescriptor<swift::InProcess> const*)
5.00 ms   0.0%	0 s	           swift::TargetContextDescriptor<swift::InProcess>::getGenericContext() const
5.00 ms   0.0%	0 s	            completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	             swift::TargetContextDescriptor<swift::InProcess>::getGenericContext() const
95.96 µs   0.0%	95.96 µs	          Corpus.addIfInteresting(input:signature:)
85.75 µs   0.0%	0 s	          CoverageSignature.hasUniqueCoverage(comparedTo:)
85.75 µs   0.0%	0 s	           specialized Set.isSubset(of:)
85.75 µs   0.0%	0 s	            specialized Set.contains(_:)
85.75 µs   0.0%	85.75 µs	             specialized Set.contains(_:)
267.54 µs   0.0%	0 s	         swift_release
267.54 µs   0.0%	0 s	          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
267.54 µs   0.0%	267.54 µs	           swift_release
5.00 ms   0.0%	0 s	        closure #15 in static CorpusClient.live(schemaVersion:)
5.00 ms   0.0%	5.00 ms	         closure #15 in static CorpusClient.live(schemaVersion:)
5.00 ms   0.0%	0 s	        (anonymous namespace)::DefaultActorImpl::tryLock(bool)
5.00 ms   0.0%	5.00 ms	         (anonymous namespace)::DefaultActorImpl::tryLock(bool)
323.17 µs   0.0%	0 s	        Corpus.addIfInteresting(input:signature:)
323.17 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
323.17 µs   0.0%	323.17 µs	          Corpus.addIfInteresting(input:signature:)
153.50 µs   0.0%	0 s	        DYLD-STUB$$swift_task_dealloc
153.50 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
153.50 µs   0.0%	153.50 µs	          DYLD-STUB$$swift_task_dealloc
107.79 µs   0.0%	0 s	        swift_task_dealloc
107.79 µs   0.0%	107.79 µs	         swift_task_dealloc
102.88 µs   0.0%	0 s	        swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::destroy(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
102.88 µs   0.0%	0 s	         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
102.88 µs   0.0%	102.88 µs	          swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::destroy(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
94.83 µs   0.0%	0 s	        closure #15 in static CorpusClient.live(schemaVersion:)
94.83 µs   0.0%	0 s	         swift_task_dealloc
94.83 µs   0.0%	94.83 µs	          swift_task_dealloc
3.46 µs   0.0%	0 s	        (anonymous namespace)::DefaultActorImpl::unlock(bool)
3.46 µs   0.0%	3.46 µs	         (anonymous namespace)::DefaultActorImpl::unlock(bool)
164.29 µs   0.0%	164.29 µs	       closure #1 in FuzzStateMachine.setupWorkerPool()
1.44 s   0.0%	0 s	      swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
1.44 s   0.0%	0 s	       (anonymous namespace)::DefaultActorImpl::unlock(bool)
1.27 s   0.0%	0 s	        swift::concurrency::trace::actor_state_changed(swift::HeapObject*, swift::Job*, unsigned char, bool, bool, unsigned char)
1.27 s   0.0%	0 s	         _os_signpost_emit_with_name_impl
1.27 s   0.0%	0 s	          __os_signpost_emit_impl
1.27 s   0.0%	0 s	           _os_log_impl_flatten_and_send
1.19 s   0.0%	0 s	            os_log_backtrace_create_from_return_address
1.18 s   0.0%	0 s	             os_log_backtrace_create_from_pcs
1.17 s   0.0%	0 s	              backtrace_image_offsets
1.16 s   0.0%	0 s	               dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
1.13 s   0.0%	0 s	                dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
808.28 ms   0.0%	0 s	                 DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
808.28 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
808.28 ms   0.0%	808.25 ms	                   DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
29.88 µs   0.0%	0 s	                    0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
29.88 µs   0.0%	0 s	                     0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
29.88 µs   0.0%	0 s	                      0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
29.88 µs   0.0%	29.88 µs	                       0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
285.35 ms   0.0%	0 s	                 invocation function for block in dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
285.35 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
285.35 ms   0.0%	285.29 ms	                   invocation function for block in dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
58.50 µs   0.0%	0 s	                    0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.50 µs   0.0%	0 s	                     0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.50 µs   0.0%	0 s	                      0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
58.50 µs   0.0%	58.50 µs	                       0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
21.19 ms   0.0%	0 s	                 DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
16.19 ms   0.0%	0 s	                  DyldSharedCache::forEachCache(void (DyldSharedCache const*, bool&) block_pointer) const
11.19 ms   0.0%	0 s	                   invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
10.83 ms   0.0%	0 s	                    DyldSharedCache::forEachRegion(void (void const*, unsigned long long, unsigned long long, unsigned int, unsigned int, unsigned long long, unsigned long long, bool&) block_pointer) const
5.52 ms   0.0%	0 s	                     DyldSharedCache::mappingName(unsigned int, unsigned long long)
5.52 ms   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.52 ms   0.0%	5.52 ms	                       DyldSharedCache::mappingName(unsigned int, unsigned long long)
5.20 ms   0.0%	5.20 ms	                     DyldSharedCache::forEachRegion(void (void const*, unsigned long long, unsigned long long, unsigned int, unsigned int, unsigned long long, unsigned long long, bool&) block_pointer) const
50.54 µs   0.0%	0 s	                     invocation function for block in dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
50.54 µs   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
50.54 µs   0.0%	50.54 µs	                       invocation function for block in dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
48.67 µs   0.0%	0 s	                     invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
48.67 µs   0.0%	48.67 µs	                      invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
302.21 µs   0.0%	0 s	                    <deduplicated_symbol>
302.21 µs   0.0%	0 s	                     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
302.21 µs   0.0%	302.21 µs	                      <deduplicated_symbol>
56.75 µs   0.0%	0 s	                    invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
56.75 µs   0.0%	56.75 µs	                     invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
5.00 ms   0.0%	5.00 ms	                   DyldSharedCache::forEachCache(void (DyldSharedCache const*, bool&) block_pointer) const
5.00 ms   0.0%	0 s	                  invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
5.00 ms   0.0%	5.00 ms	                   invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
5.69 ms   0.0%	0 s	                 dyld4::JustInTimeLoader::contains(dyld4::RuntimeState&, void const*, void const**, unsigned long long*, unsigned char*) const
5.16 ms   0.0%	0 s	                  mach_o::Header::forEachSegment(void (mach_o::Header::SegmentInfo const&, bool&) block_pointer) const
5.16 ms   0.0%	0 s	                   mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
5.00 ms   0.0%	0 s	                    invocation function for block in dyld4::JustInTimeLoader::contains(dyld4::RuntimeState&, void const*, void const**, unsigned long long*, unsigned char*) const
5.00 ms   0.0%	0 s	                     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                      invocation function for block in dyld4::JustInTimeLoader::contains(dyld4::RuntimeState&, void const*, void const**, unsigned long long*, unsigned char*) const
161.00 µs   0.0%	0 s	                    invocation function for block in mach_o::Header::forEachSegment(void (mach_o::Header::SegmentInfo const&, bool&) block_pointer) const
161.00 µs   0.0%	161.00 µs	                     invocation function for block in mach_o::Header::forEachSegment(void (mach_o::Header::SegmentInfo const&, bool&) block_pointer) const
525.71 µs   0.0%	0 s	                  mach_o::Header::preferredLoadAddress() const
325.96 µs   0.0%	0 s	                   mach_o::Header::forEachSegment(void (mach_o::Header::SegmentInfo const&, bool&) block_pointer) const
325.96 µs   0.0%	0 s	                    mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
139.12 µs   0.0%	0 s	                     invocation function for block in mach_o::Header::preferredLoadAddress() const
139.12 µs   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
139.12 µs   0.0%	139.12 µs	                       invocation function for block in mach_o::Header::preferredLoadAddress() const
91.50 µs   0.0%	0 s	                     invocation function for block in mach_o::Header::forEachSegment(void (mach_o::Header::SegmentInfo const&, bool&) block_pointer) const
91.50 µs   0.0%	91.50 µs	                      invocation function for block in mach_o::Header::forEachSegment(void (mach_o::Header::SegmentInfo const&, bool&) block_pointer) const
51.96 µs   0.0%	51.96 µs	                     mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
43.38 µs   0.0%	0 s	                     <deduplicated_symbol>
43.38 µs   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
43.38 µs   0.0%	43.38 µs	                       <deduplicated_symbol>
147.75 µs   0.0%	0 s	                   mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
147.75 µs   0.0%	147.75 µs	                    mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
52.00 µs   0.0%	0 s	                   mach_o::Error::~Error()
52.00 µs   0.0%	52.00 µs	                    mach_o::Error::~Error()
5.00 ms   0.0%	5.00 ms	                 dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
15.00 ms   0.0%	0 s	                mach_o::Header::getUuid(unsigned char*) const
10.00 ms   0.0%	0 s	                 mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
10.00 ms   0.0%	10.00 ms	                  mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
5.00 ms   0.0%	5.00 ms	                 mach_o::Header::getUuid(unsigned char*) const
10.09 ms   0.0%	10.09 ms	                dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
5.01 ms   0.0%	0 s	                _Block_object_dispose
5.01 ms   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.01 ms   0.0%	5.00 ms	                  _Block_object_dispose
5.25 µs   0.0%	0 s	                   0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.25 µs   0.0%	0 s	                    0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.25 µs   0.0%	0 s	                     0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.25 µs   0.0%	5.25 µs	                      0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	               dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
5.00 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                 dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
5.00 ms   0.0%	0 s	               <deduplicated_symbol>
5.00 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                 <deduplicated_symbol>
330.21 µs   0.0%	330.21 µs	               backtrace_image_offsets
9.51 ms   0.0%	0 s	              uuid_copy
9.51 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
9.51 ms   0.0%	9.51 ms	                uuid_copy
10.00 ms   0.0%	0 s	             thread_stack_async_pcs
10.00 ms   0.0%	0 s	              __thread_stack_pcs
10.00 ms   0.0%	10.00 ms	               __thread_stack_pcs
47.58 ms   0.0%	0 s	            voucher_activity_trace_v_2
40.00 ms   0.0%	0 s	             firehose_buffer_ring_enqueue
40.00 ms   0.0%	0 s	              firehose_send_push_async
40.00 ms   0.0%	0 s	               mach_msg
40.00 ms   0.0%	0 s	                mach_msg_overwrite
35.00 ms   0.0%	0 s	                 mach_msg2_trap
35.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
35.00 ms   0.0%	0 s	                   mach_msg2_trap
35.00 ms   0.0%	0 s	                    0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
35.00 ms   0.0%	15.00 ms	                     0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                      0xfffffe0008a19e44 (kernel.release.t6031 +0x1a0dfc3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                       0xfffffe000889b54c (kernel.release.t6031 +0x188f8fb) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                        0xfffffe000889b18c (kernel.release.t6031 +0x188f2cf) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                         0xfffffe00088859f0 (kernel.release.t6031 +0x1879c07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                          0xfffffe0008886618 (kernel.release.t6031 +0x187abe3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                           0xfffffe0008e0e400 (kernel.release.t6031 +0x1e02513) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                            0xfffffe0008e0de84 (kernel.release.t6031 +0x1e01fab) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                             0xfffffe0008e0dab8 (kernel.release.t6031 +0x1e01bd3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
20.00 ms   0.0%	0 s	                              0xfffffe0008de3f90 (kernel.release.t6031 +0x1dd8293) <4884B2A4-D648-3989-A74C-9F242960BE5B>
15.00 ms   0.0%	0 s	                               0xfffffe0008ddf8a0 (kernel.release.t6031 +0x1dd3b1b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
15.00 ms   0.0%	15.00 ms	                                0xfffffe000891b198 (kernel.release.t6031 +0x190f1a9) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	5.00 ms	                               0xfffffe00089263ec (kernel.release.t6031 +0x191a4d9) <4884B2A4-D648-3989-A74C-9F242960BE5B>
