Weight	Self Weight	Symbol Names
5.00 ms   0.0%	0 s	                      0xfffffe000889fc60 (kernel.release.t6031 +0x1893cc0) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                       0xfffffe00089e7d70 (kernel.release.t6031 +0x19dbe33) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                        0xfffffe00089e7e64 (kernel.release.t6031 +0x19dbed1) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                         0xfffffe00089e7580 (kernel.release.t6031 +0x19db5b3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	5.00 ms	                          0xfffffe00089e8eb8 (kernel.release.t6031 +0x19dcf0b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                  0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                   0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                    0xfffffe0008fb274c (kernel.release.t6031 +0x1fa6a4f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                     0xfffffe0008e883d0 (kernel.release.t6031 +0x1e7c40b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                      0xfffffe0008e88ba8 (kernel.release.t6031 +0x1e7cba8) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                       0xfffffe00088f765c (kernel.release.t6031 +0x18eb66f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	0 s	                        0xfffffe00088e3228 (kernel.release.t6031 +0x18d7317) <4884B2A4-D648-3989-A74C-9F242960BE5B>
1.88 ms   0.0%	1.88 ms	                         0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.65 ms   0.0%	0 s	               firehose_buffer_tracepoint_reserve_slow
6.59 ms   0.0%	0 s	                firehose_buffer_tracepoint_reserve_slow.cold.1
6.59 ms   0.0%	0 s	                 firehose_buffer_tracepoint_reserve_wait_for_chunks_from_logd
6.59 ms   0.0%	0 s	                  __FIREHOSE_CLIENT_THROTTLED_DUE_TO_HEAVY_LOGGING__
6.59 ms   0.0%	0 s	                   firehose_client_send_push_and_wait
6.59 ms   0.0%	0 s	                    firehose_send_push_and_wait
6.59 ms   0.0%	0 s	                     mach_msg
6.59 ms   0.0%	0 s	                      mach_msg_overwrite
6.59 ms   0.0%	0 s	                       mach_msg2_trap
6.59 ms   0.0%	0 s	                        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
6.59 ms   0.0%	0 s	                         mach_msg2_trap
6.59 ms   0.0%	0 s	                          0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.59 ms   0.0%	0 s	                           0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.59 ms   0.0%	0 s	                            0xfffffe0008a19e44 (kernel.release.t6031 +0x1a0dfc3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.59 ms   0.0%	0 s	                             0xfffffe000889b54c (kernel.release.t6031 +0x188f8fb) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.56 ms   0.0%	0 s	                              0xfffffe000889b18c (kernel.release.t6031 +0x188f2cf) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.56 ms   0.0%	0 s	                               0xfffffe00088859f0 (kernel.release.t6031 +0x1879c07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.56 ms   0.0%	0 s	                                0xfffffe0008886618 (kernel.release.t6031 +0x187ab00) <4884B2A4-D648-3989-A74C-9F242960BE5B>
6.56 ms   0.0%	6.56 ms	                                 0xfffffe00088e3228 (kernel.release.t6031 +0x18d7317) <4884B2A4-D648-3989-A74C-9F242960BE5B>
32.58 µs   0.0%	0 s	                              0xfffffe000889b2fc (kernel.release.t6031 +0x188f4db) <4884B2A4-D648-3989-A74C-9F242960BE5B>
32.58 µs   0.0%	0 s	                               0xfffffe0008886d6c (kernel.release.t6031 +0x187adf4) <4884B2A4-D648-3989-A74C-9F242960BE5B>
32.58 µs   0.0%	0 s	                                0xfffffe00088e3228 (kernel.release.t6031 +0x18d7317) <4884B2A4-D648-3989-A74C-9F242960BE5B>
32.58 µs   0.0%	32.58 µs	                                 0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
59.92 µs   0.0%	0 s	                firehose_drain_notifications_once
59.92 µs   0.0%	0 s	                 mach_msg
59.92 µs   0.0%	0 s	                  mach_msg_overwrite
59.92 µs   0.0%	0 s	                   mach_msg2_trap
59.92 µs   0.0%	0 s	                    completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
59.92 µs   0.0%	59.92 µs	                     mach_msg2_trap
5.16 ms   0.0%	0 s	               firehose_buffer_ring_enqueue
5.00 ms   0.0%	0 s	                firehose_send_push_async
5.00 ms   0.0%	0 s	                 mach_msg
5.00 ms   0.0%	0 s	                  mach_msg_overwrite
5.00 ms   0.0%	0 s	                   mach_msg2_trap
5.00 ms   0.0%	0 s	                    completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	0 s	                     mach_msg2_trap
5.00 ms   0.0%	0 s	                      0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                       0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                        0xfffffe0008a19e44 (kernel.release.t6031 +0x1a0dfc3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                         0xfffffe000889b54c (kernel.release.t6031 +0x188f8fb) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                          0xfffffe000889b18c (kernel.release.t6031 +0x188f2cf) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                           0xfffffe00088859f0 (kernel.release.t6031 +0x1879c07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                            0xfffffe0008886618 (kernel.release.t6031 +0x187ab00) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                             0xfffffe0008e0e400 (kernel.release.t6031 +0x1e02513) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                              0xfffffe0008e0de84 (kernel.release.t6031 +0x1e01fab) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                               0xfffffe0008e0dab8 (kernel.release.t6031 +0x1e01bd3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	                                0xfffffe0008de3f90 (kernel.release.t6031 +0x1dd8293) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	5.00 ms	                                 0xfffffe00089263ec (kernel.release.t6031 +0x191a4d9) <4884B2A4-D648-3989-A74C-9F242960BE5B>
162.00 µs   0.0%	162.00 µs	                firehose_buffer_ring_enqueue
678.75 µs   0.0%	0 s	               _platform_memset
678.75 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
678.75 µs   0.0%	678.75 µs	                 _platform_memset
270.42 µs   0.0%	270.42 µs	               voucher_activity_trace_v_2
84.67 µs   0.0%	0 s	               firehose_buffer_stream_chunk_install
84.67 µs   0.0%	84.67 µs	                firehose_buffer_stream_chunk_install
5.83 ms   0.0%	0 s	              mach_continuous_time
5.83 ms   0.0%	5.83 ms	               mach_continuous_time
5.07 ms   0.0%	0 s	              _platform_memmove
5.07 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.07 ms   0.0%	5.07 ms	                _platform_memmove
1.03 ms   0.0%	0 s	              os_log_backtrace_serialize_to_blob
603.17 µs   0.0%	603.17 µs	               os_log_backtrace_serialize_to_blob
244.21 µs   0.0%	0 s	               uuid_unpack
244.21 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
244.21 µs   0.0%	244.21 µs	                 uuid_unpack
179.08 µs   0.0%	0 s	               uuid_compare
179.08 µs   0.0%	179.08 µs	                uuid_compare
460.50 µs   0.0%	460.50 µs	              _os_log_impl_flatten_and_send
402.96 µs   0.0%	0 s	              DYLD-STUB$$uuid_compare
402.96 µs   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
402.96 µs   0.0%	402.96 µs	                DYLD-STUB$$uuid_compare
252.04 µs   0.0%	0 s	              DYLD-STUB$$uuid_is_null
252.04 µs   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
252.04 µs   0.0%	252.04 µs	                DYLD-STUB$$uuid_is_null
170.00 µs   0.0%	0 s	              find_zone_and_free
87.17 µs   0.0%	0 s	               pthread_getspecific
87.17 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
87.17 µs   0.0%	87.17 µs	                 pthread_getspecific
77.17 µs   0.0%	0 s	               zone_size
77.17 µs   0.0%	77.17 µs	                zone_size
5.67 µs   0.0%	5.67 µs	               find_zone_and_free
167.38 µs   0.0%	0 s	              uuid_is_null
167.38 µs   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
167.38 µs   0.0%	167.38 µs	                uuid_is_null
85.08 µs   0.0%	0 s	              uuid_copy
85.08 µs   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
85.08 µs   0.0%	85.08 µs	                uuid_copy
5.00 ms   0.0%	0 s	             find_zone_and_free
5.00 ms   0.0%	5.00 ms	              find_zone_and_free
94.46 µs   0.0%	0 s	             mach_continuous_time
94.46 µs   0.0%	0 s	              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
94.46 µs   0.0%	94.46 µs	               mach_continuous_time
270.04 µs   0.0%	270.04 µs	            _os_signpost_emit_with_name_impl
5.00 ms   0.0%	0 s	          _os_signpost_emit_with_name_impl
5.00 ms   0.0%	0 s	           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	            _os_signpost_emit_with_name_impl
175.79 µs   0.0%	175.79 µs	          (anonymous namespace)::DefaultActorImpl::tryLock(bool)
80.33 µs   0.0%	80.33 µs	         swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
90.38 ms   0.0%	0 s	        closure #15 in static CorpusClient.live(schemaVersion:)
85.30 ms   0.0%	0 s	         Corpus.addIfInteresting(input:signature:)
44.19 ms   0.0%	0 s	          Corpus.dateClient.getter
44.19 ms   0.0%	0 s	           Dependency.wrappedValue.getter
44.19 ms   0.0%	0 s	            Dependency._wrappedValue.getter
44.19 ms   0.0%	0 s	             TaskLocal.withValue<A>(_:operation:file:line:)
33.89 ms   0.0%	0 s	              partial apply for closure #1 in Dependency._wrappedValue.getter
33.89 ms   0.0%	0 s	               closure #1 in Dependency._wrappedValue.getter
33.89 ms   0.0%	0 s	                TaskLocal.withValue<A>(_:operation:file:line:)
22.26 ms   0.0%	0 s	                 partial apply for closure #1 in closure #1 in Dependency._wrappedValue.getter
22.26 ms   0.0%	0 s	                  closure #1 in closure #1 in Dependency._wrappedValue.getter
22.26 ms   0.0%	0 s	                   swift_getAtKeyPath
22.26 ms   0.0%	0 s	                    KeyPath._projectReadOnly(from:)
22.26 ms   0.0%	0 s	                     key path getter for DependencyValues.dateClient : DependencyValues
22.26 ms   0.0%	0 s	                      DependencyValues.dateClient.getter
22.26 ms   0.0%	0 s	                       DependencyValues.subscript.getter
22.26 ms   0.0%	0 s	                        CachedValues.value<A>(for:context:fileID:filePath:function:line:column:)
22.26 ms   0.0%	0 s	                         withIssueContext<A>(fileID:filePath:line:column:operation:)
22.26 ms   0.0%	0 s	                          TaskLocal.withValue<A>(_:operation:file:line:)
22.26 ms   0.0%	0 s	                           swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
22.26 ms   0.0%	0 s	                            swift_task_hasTaskGroupStatusRecord
22.26 ms   0.0%	0 s	                             withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
22.26 ms   0.0%	0 s	                              swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
22.26 ms   0.0%	0 s	                               _os_signpost_emit_with_name_impl
22.26 ms   0.0%	0 s	                                __os_signpost_emit_impl
22.26 ms   0.0%	0 s	                                 _os_log_impl_flatten_and_send
15.48 ms   0.0%	0 s	                                  os_log_backtrace_create_from_return_address
15.48 ms   0.0%	0 s	                                   os_log_backtrace_create_from_pcs
15.48 ms   0.0%	0 s	                                    backtrace_image_offsets
15.48 ms   0.0%	0 s	                                     dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
15.22 ms   0.0%	0 s	                                      dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
15.22 ms   0.0%	0 s	                                       DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
15.22 ms   0.0%	0 s	                                        completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.22 ms   0.0%	15.22 ms	                                         DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
265.04 µs   0.0%	0 s	                                      mach_o::Header::getUuid(unsigned char*) const
265.04 µs   0.0%	0 s	                                       mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
265.04 µs   0.0%	265.04 µs	                                        mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
5.00 ms   0.0%	0 s	                                  find_zone_and_free
5.00 ms   0.0%	0 s	                                   zone_size
5.00 ms   0.0%	5.00 ms	                                    zone_size
934.83 µs   0.0%	0 s	                                  voucher_activity_trace_v_2
731.21 µs   0.0%	0 s	                                   __ulock_wait
731.21 µs   0.0%	0 s	                                    completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
731.21 µs   0.0%	0 s	                                     __ulock_wait
643.83 µs   0.0%	0 s	                                      0xfffffe0008e890e4 (kernel.release.t6031 +0x1e7d1e3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
643.83 µs   0.0%	643.83 µs	                                       0xfffffe0008e891e4 (kernel.release.t6031 +0x1e7d1e5) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                      0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                       0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                        0xfffffe0008fb274c (kernel.release.t6031 +0x1fa6a4f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                         0xfffffe0008e883d0 (kernel.release.t6031 +0x1e7c40b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                          0xfffffe0008e88ba8 (kernel.release.t6031 +0x1e7cba8) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                           0xfffffe00088f765c (kernel.release.t6031 +0x18eb66f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	0 s	                                            0xfffffe00088e3228 (kernel.release.t6031 +0x18d7317) <4884B2A4-D648-3989-A74C-9F242960BE5B>
87.38 µs   0.0%	87.38 µs	                                             0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
203.62 µs   0.0%	0 s	                                   _platform_memset
203.62 µs   0.0%	0 s	                                    completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
203.62 µs   0.0%	203.62 µs	                                     _platform_memset
845.50 µs   0.0%	0 s	                                  _platform_memmove
845.50 µs   0.0%	0 s	                                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
845.50 µs   0.0%	845.50 µs	                                    _platform_memmove
11.63 ms   0.0%	0 s	                 swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
11.63 ms   0.0%	0 s	                  swift_task_hasTaskGroupStatusRecord
11.63 ms   0.0%	0 s	                   withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
11.63 ms   0.0%	0 s	                    swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
11.63 ms   0.0%	0 s	                     _os_signpost_emit_with_name_impl
11.63 ms   0.0%	0 s	                      __os_signpost_emit_impl
11.63 ms   0.0%	0 s	                       _os_log_impl_flatten_and_send
11.05 ms   0.0%	0 s	                        os_log_backtrace_create_from_return_address
11.05 ms   0.0%	0 s	                         os_log_backtrace_create_from_pcs
11.05 ms   0.0%	0 s	                          backtrace_image_offsets
11.05 ms   0.0%	0 s	                           dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
10.85 ms   0.0%	0 s	                            dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
10.52 ms   0.0%	0 s	                             DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
10.52 ms   0.0%	0 s	                              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.52 ms   0.0%	10.52 ms	                               DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
335.54 µs   0.0%	0 s	                             DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
335.54 µs   0.0%	0 s	                              DyldSharedCache::forEachCache(void (DyldSharedCache const*, bool&) block_pointer) const
335.54 µs   0.0%	0 s	                               invocation function for block in DyldSharedCache::forEachRange(void (char const*, unsigned long long, unsigned long long, unsigned int, unsigned long long, unsigned int, unsigned int, bool&) block_pointer, void (DyldSharedCache const*, unsigned int) block_pointer) const
335.54 µs   0.0%	0 s	                                <deduplicated_symbol>
335.54 µs   0.0%	0 s	                                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
335.54 µs   0.0%	335.54 µs	                                  <deduplicated_symbol>
200.50 µs   0.0%	0 s	                            mach_o::Header::getUuid(unsigned char*) const
200.50 µs   0.0%	0 s	                             mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
200.50 µs   0.0%	200.50 µs	                              mach_o::Header::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const
316.96 µs   0.0%	0 s	                        DYLD-STUB$$thread_stack_async_pcs
316.96 µs   0.0%	0 s	                         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
316.96 µs   0.0%	316.96 µs	                          DYLD-STUB$$thread_stack_async_pcs
254.38 µs   0.0%	0 s	                        voucher_activity_trace_v_2
254.38 µs   0.0%	0 s	                         _platform_memset
254.38 µs   0.0%	0 s	                          completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
254.38 µs   0.0%	254.38 µs	                           _platform_memset
10.31 ms   0.0%	0 s	              swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
10.31 ms   0.0%	0 s	               swift_task_hasTaskGroupStatusRecord
10.31 ms   0.0%	0 s	                withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
10.31 ms   0.0%	0 s	                 swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
10.31 ms   0.0%	0 s	                  _os_signpost_emit_with_name_impl
10.31 ms   0.0%	0 s	                   __os_signpost_emit_impl
10.31 ms   0.0%	0 s	                    _os_log_impl_flatten_and_send
10.00 ms   0.0%	0 s	                     os_log_backtrace_create_from_return_address
10.00 ms   0.0%	0 s	                      os_log_backtrace_create_from_pcs
10.00 ms   0.0%	0 s	                       backtrace_image_offsets
10.00 ms   0.0%	0 s	                        dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
10.00 ms   0.0%	0 s	                         dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
10.00 ms   0.0%	0 s	                          DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
10.00 ms   0.0%	0 s	                           completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.00 ms   0.0%	10.00 ms	                            DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
305.67 µs   0.0%	0 s	                     _platform_memmove
305.67 µs   0.0%	0 s	                      completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
305.67 µs   0.0%	305.67 µs	                       _platform_memmove
25.44 ms   0.0%	0 s	          CorpusEntry.init(input:signature:discoveredAt:entryType:failure:)
25.44 ms   0.0%	0 s	           specialized getter of dateClient #1 in CorpusEntry.init(input:signature:discoveredAt:entryType:failure:)
25.44 ms   0.0%	0 s	            Dependency.wrappedValue.getter
25.44 ms   0.0%	0 s	             Dependency._wrappedValue.getter
25.44 ms   0.0%	0 s	              TaskLocal.withValue<A>(_:operation:file:line:)
15.44 ms   0.0%	0 s	               partial apply for closure #1 in Dependency._wrappedValue.getter
15.44 ms   0.0%	0 s	                closure #1 in Dependency._wrappedValue.getter
15.44 ms   0.0%	0 s	                 TaskLocal.withValue<A>(_:operation:file:line:)
15.30 ms   0.0%	0 s	                  partial apply for closure #1 in closure #1 in Dependency._wrappedValue.getter
15.30 ms   0.0%	0 s	                   closure #1 in closure #1 in Dependency._wrappedValue.getter
15.30 ms   0.0%	0 s	                    swift_getAtKeyPath
15.30 ms   0.0%	0 s	                     KeyPath._projectReadOnly(from:)
15.30 ms   0.0%	0 s	                      key path getter for DependencyValues.dateClient : DependencyValues
15.30 ms   0.0%	0 s	                       DependencyValues.dateClient.getter
15.30 ms   0.0%	0 s	                        DependencyValues.subscript.getter
15.30 ms   0.0%	0 s	                         CachedValues.value<A>(for:context:fileID:filePath:function:line:column:)
15.30 ms   0.0%	0 s	                          withIssueContext<A>(fileID:filePath:line:column:operation:)
15.30 ms   0.0%	0 s	                           TaskLocal.withValue<A>(_:operation:file:line:)
15.10 ms   0.0%	0 s	                            swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
15.10 ms   0.0%	0 s	                             swift_task_hasTaskGroupStatusRecord
15.10 ms   0.0%	0 s	                              withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
15.10 ms   0.0%	0 s	                               swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
15.10 ms   0.0%	0 s	                                _os_signpost_emit_with_name_impl
15.10 ms   0.0%	0 s	                                 __os_signpost_emit_impl
15.10 ms   0.0%	0 s	                                  _os_log_impl_flatten_and_send
9.20 ms   0.0%	0 s	                                   voucher_activity_trace_v_2
9.20 ms   0.0%	0 s	                                    __ulock_wait
9.20 ms   0.0%	0 s	                                     completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
9.20 ms   0.0%	0 s	                                      __ulock_wait
9.19 ms   0.0%	0 s	                                       0xfffffe0008e890e4 (kernel.release.t6031 +0x1e7d1e3) <4884B2A4-D648-3989-A74C-9F242960BE5B>
9.19 ms   0.0%	9.19 ms	                                        0xfffffe0008e891e4 (kernel.release.t6031 +0x1e7d1e5) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                       0xfffffe000885b8d0 (kernel.release.t6031 +0x184f917) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                        0xfffffe0008a1fa64 (kernel.release.t6031 +0x1a13d2f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                         0xfffffe0008fb274c (kernel.release.t6031 +0x1fa6a4f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                          0xfffffe0008e883d0 (kernel.release.t6031 +0x1e7c40b) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                           0xfffffe0008e88ba8 (kernel.release.t6031 +0x1e7cba8) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                            0xfffffe00088f765c (kernel.release.t6031 +0x18eb66f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	0 s	                                             0xfffffe00088e3228 (kernel.release.t6031 +0x18d7317) <4884B2A4-D648-3989-A74C-9F242960BE5B>
3.96 µs   0.0%	3.96 µs	                                              0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8829) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.63 ms   0.0%	0 s	                                   os_log_backtrace_create_from_return_address
5.63 ms   0.0%	0 s	                                    os_log_backtrace_create_from_pcs
5.11 ms   0.0%	0 s	                                     backtrace_image_offsets
5.11 ms   0.0%	0 s	                                      dyld4::APIs::_dyld_images_for_addresses(unsigned int, void const**, dyld_image_uuid_offset*)
5.11 ms   0.0%	0 s	                                       dyld4::APIs::findImageMappedAt(void const*, dyld3::MachOLoaded const**, bool*, char const**, void const**, unsigned long long*, unsigned char*, dyld4::Loader const**)
5.11 ms   0.0%	0 s	                                        DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
5.11 ms   0.0%	0 s	                                         completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.11 ms   0.0%	5.11 ms	                                          DyldSharedCache::forEachImageTextSegment(void (unsigned long long, unsigned long long, unsigned char const*, char const*, bool&) block_pointer) const
528.79 µs   0.0%	0 s	                                     uuid_copy
