Weight	Self Weight	Symbol Names
5.00 ms   0.0%	5.00 ms	                    _tlv_get_addr
10.02 ms   0.0%	0 s	                 __sanitizer_cov_trace_pc_guard
5.02 ms   0.0%	5.02 ms	                  __sanitizer_cov_trace_pc_guard
5.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                   __sanitizer_cov_trace_pc_guard
10.00 ms   0.0%	0 s	                 swift_release
10.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.00 ms   0.0%	10.00 ms	                   swift_release
5.00 ms   0.0%	0 s	                 blackHole<A>(_:)
5.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                   blackHole<A>(_:)
5.00 ms   0.0%	0 s	                 swift_retain
5.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                   swift_retain
5.00 ms   0.0%	0 s	                 DYLD-STUB$$swift_bridgeObjectRetain
5.00 ms   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                   DYLD-STUB$$swift_bridgeObjectRetain
15.00 ms   0.0%	0 s	                swift_task_getCurrent
15.00 ms   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.00 ms   0.0%	15.00 ms	                  swift_task_getCurrent
15.00 ms   0.0%	0 s	                swift_task_dealloc
15.00 ms   0.0%	15.00 ms	                 swift_task_dealloc
10.08 ms   0.0%	0 s	                specialized thunk for @escaping @callee_guaranteed @Sendable @async (@unowned Int, @guaranteed String) -> ()
10.06 ms   0.0%	0 s	                 __sanitizer_cov_trace_pc_guard
10.03 ms   0.0%	0 s	                  swift_task_getCurrent
10.03 ms   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.03 ms   0.0%	10.03 ms	                    swift_task_getCurrent
17.21 µs   0.0%	0 s	                  get_current_coverage_map
17.21 µs   0.0%	17.21 µs	                   get_current_coverage_map
6.88 µs   0.0%	0 s	                  _tlv_get_addr
6.88 µs   0.0%	0 s	                   completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
6.88 µs   0.0%	6.88 µs	                    _tlv_get_addr
27.04 µs   0.0%	0 s	                 swift_task_alloc
27.04 µs   0.0%	0 s	                  swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
27.04 µs   0.0%	27.04 µs	                   swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.00 ms   0.0%	0 s	                void tuple_destroy<false, true>(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	5.00 ms	                 void tuple_destroy<false, true>(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	5.00 ms	                closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
5.00 ms   0.0%	0 s	                DYLD-STUB$$swift_task_alloc
5.00 ms   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                  DYLD-STUB$$swift_task_alloc
8.75 µs   0.0%	0 s	                swift_task_alloc
8.75 µs   0.0%	8.75 µs	                 swift_task_alloc
67.06 ms   0.0%	0 s	               closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
25.30 ms   0.0%	0 s	                swift_getTupleTypeMetadata
24.47 ms   0.0%	0 s	                 std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
19.28 ms   0.0%	19.25 ms	                  std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
23.67 µs   0.0%	0 s	                   0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
23.67 µs   0.0%	0 s	                    0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
23.67 µs   0.0%	0 s	                     0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
23.67 µs   0.0%	23.67 µs	                      0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.07 ms   0.0%	0 s	                  std::__1::pair<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*, unsigned int> swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::find<(anonymous namespace)::TupleCacheEntry::Key>((anonymous namespace)::TupleCacheEntry::Key const&, swift::ConcurrentReadableHashMap<swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>, swift::Mutex>::IndexStorage, unsigned long, swift::HashMapElementWrapper<(anonymous namespace)::TupleCacheEntry>*)
5.07 ms   0.0%	0 s	                   __swift::__runtime::llvm::hash_code __swift::__runtime::llvm::hash_combine<__swift::__runtime::llvm::hash_code, __swift::__runtime::llvm::StringRef>(__swift::__runtime::llvm::hash_code const&, __swift::__runtime::llvm::StringRef const&)
5.02 ms   0.0%	5.02 ms	                    __swift::__runtime::llvm::hash_code __swift::__runtime::llvm::hash_combine<__swift::__runtime::llvm::hash_code, __swift::__runtime::llvm::StringRef>(__swift::__runtime::llvm::hash_code const&, __swift::__runtime::llvm::StringRef const&)
41.12 µs   0.0%	0 s	                    std::__1::enable_if<is_hashable_data<char const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<char const>(char const*, char const*)
41.12 µs   0.0%	41.12 µs	                     std::__1::enable_if<is_hashable_data<char const>::value, __swift::__runtime::llvm::hash_code>::type __swift::__runtime::llvm::hashing::detail::hash_combine_range_impl<char const>(char const*, char const*)
127.33 µs   0.0%	0 s	                  swift::MetadataCacheEntryBase<(anonymous namespace)::TupleCacheEntry, swift::TargetTupleTypeMetadata<swift::InProcess>::Element>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
127.33 µs   0.0%	127.33 µs	                   swift::MetadataCacheEntryBase<(anonymous namespace)::TupleCacheEntry, swift::TargetTupleTypeMetadata<swift::InProcess>::Element>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
734.21 µs   0.0%	734.21 µs	                 swift_getTupleTypeMetadata
96.46 µs   0.0%	0 s	                 swift::MetadataCacheEntryBase<(anonymous namespace)::TupleCacheEntry, swift::TargetTupleTypeMetadata<swift::InProcess>::Element>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
96.46 µs   0.0%	96.46 µs	                  swift::MetadataCacheEntryBase<(anonymous namespace)::TupleCacheEntry, swift::TargetTupleTypeMetadata<swift::InProcess>::Element>::awaitSatisfyingState(swift::ConcurrencyControl&, swift::MetadataRequest)
20.24 ms   0.0%	0 s	                swift_task_alloc
20.21 ms   0.0%	0 s	                 swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
20.21 ms   0.0%	20.21 ms	                  swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
26.46 µs   0.0%	26.46 µs	                 swift_task_alloc
15.77 ms   0.0%	0 s	                swift_task_getCurrent
15.77 ms   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.77 ms   0.0%	15.77 ms	                  swift_task_getCurrent
5.17 ms   0.0%	5.17 ms	                closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
247.17 µs   0.0%	0 s	                swift_task_dealloc
247.17 µs   0.0%	247.17 µs	                 swift_task_dealloc
191.71 µs   0.0%	0 s	                std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
173.25 µs   0.0%	173.25 µs	                 std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
18.46 µs   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
18.46 µs   0.0%	18.46 µs	                  std::__1::pair<(anonymous namespace)::TupleCacheEntry*, swift::MetadataResponse> swift::LockingConcurrentMap<(anonymous namespace)::TupleCacheEntry, (anonymous namespace)::TupleCacheStorage>::getOrInsert<(anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&>((anonymous namespace)::TupleCacheEntry::Key, swift::MetadataRequest&, swift::TargetValueWitnessTable<swift::InProcess> const*&)
144.92 µs   0.0%	0 s	                swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
124.67 µs   0.0%	124.67 µs	                 swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
20.25 µs   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
20.25 µs   0.0%	20.25 µs	                  swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
15.09 ms   0.0%	0 s	               DYLD-STUB$$swift_getTupleTypeMetadata
15.09 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.09 ms   0.0%	15.09 ms	                 DYLD-STUB$$swift_getTupleTypeMetadata
5.33 ms   0.0%	0 s	               swift_getTupleTypeMetadata
5.31 ms   0.0%	5.31 ms	                swift_getTupleTypeMetadata
16.50 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
16.50 µs   0.0%	16.50 µs	                 swift_getTupleTypeMetadata
5.27 ms   0.0%	0 s	               swift_task_dealloc
5.24 ms   0.0%	5.24 ms	                swift_task_dealloc
35.38 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
35.38 µs   0.0%	35.38 µs	                 swift_task_dealloc
5.25 ms   0.0%	0 s	               swift::AsyncTask::getPreferredTaskExecutor(bool)
5.25 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.25 ms   0.0%	5.25 ms	                 swift::AsyncTask::getPreferredTaskExecutor(bool)
5.11 ms   0.0%	0 s	               swift::OpaqueValue* tuple_initializeWithCopy<false, true>(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.07 ms   0.0%	5.07 ms	                swift::OpaqueValue* tuple_initializeWithCopy<false, true>(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
38.79 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
38.79 µs   0.0%	38.79 µs	                 swift::OpaqueValue* tuple_initializeWithCopy<false, true>(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.09 ms   0.0%	0 s	               DYLD-STUB$$swift_task_dealloc
5.09 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.09 ms   0.0%	5.09 ms	                 DYLD-STUB$$swift_task_dealloc
5.05 ms   0.0%	0 s	               DYLD-STUB$$swift_task_alloc
5.05 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.05 ms   0.0%	5.05 ms	                 DYLD-STUB$$swift_task_alloc
5.00 ms   0.0%	0 s	               void tuple_destroy<false, true>(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
5.00 ms   0.0%	5.00 ms	                void tuple_destroy<false, true>(swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
805.71 µs   0.0%	0 s	               closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
402.29 µs   0.0%	0 s	                swift::OpaqueValue* tuple_initializeWithCopy<false, true>(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
178.79 µs   0.0%	0 s	                 swift_bridgeObjectRetain
178.79 µs   0.0%	0 s	                  completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
178.79 µs   0.0%	178.79 µs	                   swift_bridgeObjectRetain
153.12 µs   0.0%	153.12 µs	                 swift::OpaqueValue* tuple_initializeWithCopy<false, true>(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
70.38 µs   0.0%	0 s	                 initializeBufferWithCopyOfBuffer for Character
70.38 µs   0.0%	70.38 µs	                  initializeBufferWithCopyOfBuffer for Character
169.46 µs   0.0%	169.46 µs	                closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
85.33 µs   0.0%	0 s	                swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
85.33 µs   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
85.33 µs   0.0%	85.33 µs	                  swift::metadataimpl::ValueWitnesses<swift::metadataimpl::NativeBox<unsigned long long, 8ul, 8ul, 8ul>>::initializeWithCopy(swift::OpaqueValue*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
55.79 µs   0.0%	0 s	                swift_task_alloc
55.79 µs   0.0%	0 s	                 swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
55.79 µs   0.0%	55.79 µs	                  swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
39.33 µs   0.0%	0 s	                swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
39.33 µs   0.0%	39.33 µs	                 swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
27.42 µs   0.0%	0 s	                swift_task_getCurrent
27.42 µs   0.0%	0 s	                 completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
27.42 µs   0.0%	27.42 µs	                  swift_task_getCurrent
26.08 µs   0.0%	0 s	                initializeBufferWithCopyOfBuffer for Character
26.08 µs   0.0%	26.08 µs	                 initializeBufferWithCopyOfBuffer for Character
270.62 µs   0.0%	0 s	               swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
270.62 µs   0.0%	270.62 µs	                swift_task_switchImpl(swift::AsyncContext*, void (swift::AsyncContext* swift_async_context) swiftasynccall*, swift::SerialExecutorRef)
224.50 µs   0.0%	0 s	               swift_task_alloc
113.25 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
113.25 µs   0.0%	113.25 µs	                 swift_task_alloc
111.25 µs   0.0%	111.25 µs	                swift_task_alloc
5.23 ms   0.0%	0 s	              swift_task_alloc
5.06 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.06 ms   0.0%	5.06 ms	                swift_task_alloc
165.58 µs   0.0%	163.33 µs	               swift_task_alloc
2.25 µs   0.0%	0 s	                0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
2.25 µs   0.0%	0 s	                 0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
2.25 µs   0.0%	0 s	                  0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
2.25 µs   0.0%	2.25 µs	                   0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.05 ms   0.0%	0 s	              partial apply for closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
5.00 ms   0.0%	0 s	               swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.00 ms   0.0%	5.00 ms	                swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
19.58 µs   0.0%	19.58 µs	               partial apply for closure #1 in closure #1 in static FuzzStateMachine.captureIssues(sourceLocation:test:)
17.67 µs   0.0%	0 s	               swift_task_getCurrent
17.67 µs   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
17.67 µs   0.0%	17.67 µs	                 swift_task_getCurrent
16.17 µs   0.0%	0 s	               swift_task_alloc
16.17 µs   0.0%	0 s	                swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
16.17 µs   0.0%	16.17 µs	                 swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.00 ms   0.0%	0 s	              partial apply for closure #1 in WorkerPool.work()
5.00 ms   0.0%	5.00 ms	               partial apply for closure #1 in WorkerPool.work()
5.29 ms   0.0%	0 s	             closure #1 in withKnownIssue(_:isIntermittent:isolation:sourceLocation:_:when:matching:)
5.01 ms   0.0%	0 s	              swift_task_alloc
5.01 ms   0.0%	0 s	               swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.01 ms   0.0%	5.01 ms	                swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
282.96 µs   0.0%	58.71 µs	              closure #1 in withKnownIssue(_:isIntermittent:isolation:sourceLocation:_:when:matching:)
224.25 µs   0.0%	0 s	               0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
224.25 µs   0.0%	0 s	                0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
224.25 µs   0.0%	0 s	                 0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
224.25 µs   0.0%	224.25 µs	                  0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
5.00 ms   0.0%	0 s	             swift_task_dealloc
5.00 ms   0.0%	5.00 ms	              swift_task_dealloc
63.62 µs   0.0%	0 s	             swift_task_alloc
63.62 µs   0.0%	63.62 µs	              swift_task_alloc
15.00 ms   0.0%	0 s	            <deduplicated_symbol>
10.00 ms   0.0%	0 s	             swift_task_getCurrent
10.00 ms   0.0%	0 s	              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.00 ms   0.0%	10.00 ms	               swift_task_getCurrent
5.00 ms   0.0%	5.00 ms	             <deduplicated_symbol>
10.08 ms   0.0%	0 s	            <deduplicated_symbol>
5.06 ms   0.0%	0 s	             swift_task_alloc
5.06 ms   0.0%	0 s	              swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.06 ms   0.0%	5.06 ms	               swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.01 ms   0.0%	0 s	             swift_task_getCurrent
5.01 ms   0.0%	0 s	              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.01 ms   0.0%	5.01 ms	               swift_task_getCurrent
15.33 µs   0.0%	0 s	             swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
15.33 µs   0.0%	15.33 µs	              swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.06 ms   0.0%	0 s	            DYLD-STUB$$swift_task_dealloc
5.06 ms   0.0%	0 s	             completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.06 ms   0.0%	5.00 ms	              DYLD-STUB$$swift_task_dealloc
64.00 µs   0.0%	0 s	               0xfffffe000885befc (kernel.release.t6031 +0x184ff07) <4884B2A4-D648-3989-A74C-9F242960BE5B>
64.00 µs   0.0%	0 s	                0xfffffe000889fc60 (kernel.release.t6031 +0x1893d7f) <4884B2A4-D648-3989-A74C-9F242960BE5B>
64.00 µs   0.0%	0 s	                 0xfffffe00088e3228 (kernel.release.t6031 +0x18d7319) <4884B2A4-D648-3989-A74C-9F242960BE5B>
64.00 µs   0.0%	64.00 µs	                  0xfffffe00088e42a0 (kernel.release.t6031 +0x18d8931) <4884B2A4-D648-3989-A74C-9F242960BE5B>
100.08 ms   0.0%	0 s	           TaskLocal.withValueImpl<A>(_:operation:isolation:file:line:)
75.06 ms   0.0%	0 s	            swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
55.05 ms   0.0%	0 s	             swift_task_hasTaskGroupStatusRecord
40.02 ms   0.0%	0 s	              withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
20.00 ms   0.0%	0 s	               swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
15.00 ms   0.0%	15.00 ms	                swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
5.00 ms   0.0%	0 s	                os_signpost_id_make_with_pointer
5.00 ms   0.0%	0 s	                 os_signpost_enabled
5.00 ms   0.0%	5.00 ms	                  os_signpost_enabled
10.00 ms   0.0%	0 s	               DYLD-STUB$$os_apt_msg_async_task_running_4swift
10.00 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
10.00 ms   0.0%	10.00 ms	                 DYLD-STUB$$os_apt_msg_async_task_running_4swift
5.02 ms   0.0%	5.02 ms	               withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
5.00 ms   0.0%	0 s	               DYLD-STUB$$os_apt_msg_async_task_running_4swift
5.00 ms   0.0%	0 s	                completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                 DYLD-STUB$$os_apt_msg_async_task_running_4swift
5.01 ms   0.0%	0 s	              os_unfair_recursive_lock_lock_with_options
5.01 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.01 ms   0.0%	5.01 ms	                os_unfair_recursive_lock_lock_with_options
5.00 ms   0.0%	0 s	              DYLD-STUB$$os_unfair_recursive_lock_unlock
5.00 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                DYLD-STUB$$os_unfair_recursive_lock_unlock
5.00 ms   0.0%	0 s	              swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
5.00 ms   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
5.00 ms   0.0%	5.00 ms	                swift::concurrency::trace::task_status_changed(swift::AsyncTask*, unsigned char, bool, bool, bool, bool, bool)
15.79 µs   0.0%	0 s	              DYLD-STUB$$os_unfair_recursive_lock_lock_with_options
15.79 µs   0.0%	0 s	               completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.79 µs   0.0%	15.79 µs	                DYLD-STUB$$os_unfair_recursive_lock_lock_with_options
10.00 ms   0.0%	0 s	             swift::_swift_task_alloc_specific(swift::AsyncTask*, unsigned long)
10.00 ms   0.0%	0 s	              swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
10.00 ms   0.0%	10.00 ms	               swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.00 ms   0.0%	0 s	             swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.00 ms   0.0%	5.00 ms	              swift::StackAllocator<984ul, &swift::TaskAllocatorSlabMetadata>::getSlabForAllocation(unsigned long)
5.00 ms   0.0%	5.00 ms	             swift::TaskLocal::Storage::pushValue(swift::AsyncTask*, swift::HeapObject const*, swift::OpaqueValue*, swift::TargetMetadata<swift::InProcess> const*)
16.96 µs   0.0%	0 s	             withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
16.96 µs   0.0%	0 s	              completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
16.96 µs   0.0%	16.96 µs	               withStatusRecordLock(swift::AsyncTask*, swift::ActiveTaskStatus, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus)>, __swift::__runtime::llvm::function_ref<void (swift::ActiveTaskStatus, swift::ActiveTaskStatus&)>)
15.00 ms   0.0%	0 s	            _platform_memmove
15.00 ms   0.0%	0 s	             completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
15.00 ms   0.0%	15.00 ms	              _platform_memmove
5.00 ms   0.0%	5.00 ms	            TaskLocal.withValueImpl<A>(_:operation:isolation:file:line:)
5.00 ms   0.0%	0 s	            swift::_swift_task_alloc_specific(swift::AsyncTask*, unsigned long)
5.00 ms   0.0%	5.00 ms	             swift::_swift_task_alloc_specific(swift::AsyncTask*, unsigned long)
14.75 µs   0.0%	0 s	            swift_task_hasTaskGroupStatusRecord
14.75 µs   0.0%	0 s	             completeTaskWithClosure(swift::AsyncContext*, swift::SwiftError*)
14.75 µs   0.0%	14.75 µs	              swift_task_hasTaskGroupStatusRecord
15.00 ms   0.0%	0 s	           TaskLocal.withValueImpl<A>(_:operation:isolation:file:line:)
